Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2019-02-12,55.99281692504883,56.25500851813501,55.16998934467129,55.16998934467129,35036000
2019-02-13,56.044952392578125,56.7510844857334,55.9143529048766,56.26394294106998,28042000
2019-02-14,56.0732536315918,56.41738053460743,55.47190197457435,55.864693020238974,21106000
2019-02-15,55.59803009033203,56.57479462132008,55.45352657142556,56.57479462132008,27826000
2019-02-19,55.9396858215332,56.09511180757058,55.449566407476325,55.449566407476325,21980000
2019-02-20,55.64570236206055,56.15916305296114,55.20673247463734,56.057364258869114,24090000
2019-02-21,54.83231735229492,55.574202180471076,54.52295052272925,55.55582762900774,33272000
2019-02-22,55.44558334350586,55.4798471434617,54.64808620125647,55.10493434162295,29436000
2019-02-25,55.483821868896484,55.884557547159126,55.32392539713024,55.71224594121499,26208000
2019-02-26,55.716217041015625,55.936200188668224,54.955961495978244,55.33683372192867,35026000
2019-02-27,55.75992202758789,55.9009476584474,55.048330577399355,55.31896309713979,22092000
2019-02-28,55.94166564941406,56.31111914967775,55.53745583327619,55.56675282375527,27422000
2019-03-01,57.03263473510742,57.10612914370719,56.16263581753257,56.16263581753257,34086000
2019-03-04,57.27596664428711,57.87682206103234,56.52265927719081,57.33257541770027,35490000
2019-03-05,58.05906295776367,58.42156444447001,57.256102634644606,57.40408028552578,40094000
2019-03-06,57.848018646240234,58.33466010001463,57.754164471585874,58.18668245468202,23602000
2019-03-07,57.14834213256836,57.780483507204465,56.69447178597159,57.627539050675985,30086000
2019-03-08,57.104644775390625,57.277452689504216,56.12291336583073,56.306647507649224,23694000
2019-03-11,58.559112548828125,58.591387351932774,57.18409379498416,57.20544615914636,30032000
2019-03-12,59.452449798583984,59.87255264332162,58.71007248986403,58.71007248986403,42220000
2019-03-13,59.542327880859375,59.94256725540029,59.485222810126956,59.88347697554801,25888000
2019-03-14,59.21806335449219,59.82239661214075,59.15350996216499,59.540341590991154,27302000
2019-03-15,59.10732650756836,59.67441435559316,58.94395213709207,59.48969141062915,51886000
2019-03-18,59.02043151855469,59.338239259767114,58.66935258091703,59.07704028842328,24442000
2019-03-19,59.7111701965332,59.75834543691231,59.06562105509747,59.177845996513305,29788000
2019-03-20,60.901451110839844,61.07823321811582,59.568644651764686,59.65852461218248,41508000
2019-03-21,61.38313674926758,61.39852969827657,60.41233152855452,60.58216163567386,28150000
2019-03-22,59.96889114379883,61.258993030583326,59.8869557983602,61.02163171082466,34422000
2019-03-25,59.45890808105469,60.05777828080662,59.09243617698376,59.56716260325463,27576000
2019-03-26,59.08448791503906,59.968887223940904,58.683255930629606,59.8467286672463,30752000
2019-03-27,58.497039794921875,59.187775126447654,57.81275639306733,59.187775126447654,29428000
2019-03-28,58.21200180053711,58.459296719790444,57.77303191345915,58.372398359602414,22402000
2019-03-29,58.44142532348633,58.79300056652951,57.91952367846969,58.6047959161706,30890000
2019-04-01,59.538360595703125,59.59893978558316,58.911682325807746,58.97027630646345,27706000
2019-04-02,59.86410903930664,59.87751677782474,59.15400656582166,59.59148754848322,18288000
2019-04-03,60.12580490112305,60.61195003139144,59.84126836433833,60.219655283116424,22180000
2019-04-04,60.55484390258789,60.60946746079608,60.03790909725601,60.14963772502115,21022000
2019-04-05,60.157588958740234,60.601529493519976,60.087076143019665,60.54740223163518,20012000
2019-04-08,60.00017547607422,60.28173042585157,59.822400748039556,60.14070479981026,21750000
2019-04-09,59.72258377075195,59.944055820499464,59.508560043728515,59.682860645745926,19668000
2019-04-10,59.9093017578125,60.03294923149093,59.62178737911789,59.841770544210824,15510000
2019-04-11,60.06522750854492,60.22164987782788,59.81445844622153,60.03096370531408,16998000
2019-04-12,60.71772766113281,60.733616912387355,60.24896065201805,60.3646597087807,24312000
2019-04-15,60.90642547607422,61.043976990474164,60.312025780457674,60.785259515418176,23796000
2019-04-16,61.173580169677734,61.375685070722255,60.83243106713292,61.07873339208149,22622000
2019-04-17,61.58226013183594,61.82856245538817,61.22274026941342,61.426334076177916,30366000
2019-04-18,61.6483039855957,61.87027233468712,61.54600888935208,61.823593401284,24750000
2019-04-22,62.25859451293945,62.28739519966087,61.24607723716746,61.40994791638979,19084000
2019-04-23,63.094329833984375,63.285015991280005,62.16970731143525,62.40160928978347,31868000
2019-04-24,62.57094192504883,63.263666286939014,62.55902688114224,63.09433248647827,23396000
2019-04-25,62.932945251464844,63.20407405659304,62.46914507746081,63.07993028957787,31344000
2019-04-26,63.43349075317383,63.50748146882299,62.81674612484598,63.23287475902277,27228000
2019-04-29,64.36605834960938,64.40430014627246,63.1499472420338,63.5869319411135,72368000
2019-04-30,59.5373649597168,59.637671060379766,58.744830834328255,59.12371784577644,133178000
2019-05-01,58.26414108276367,59.55176127178833,58.18270205141853,59.464859127157006,74340000
2019-05-02,57.92597961425781,58.56507300935367,57.51978080850767,58.22839441108475,45098000
2019-05-03,59.07008743286133,59.16195260702625,58.275568091060066,58.46724306452287,41588000
2019-05-06,59.26424789428711,59.36207248475379,58.15688383510678,58.19859595861239,31774000
2019-05-07,58.53925323486328,59.329302130484535,57.85099935579295,58.88437277904828,36604000
2019-05-08,58.13801956176758,58.80789887001403,57.98159719682957,58.461286640169675,25520000
2019-05-09,57.998477935791016,58.30138903648477,57.33654326582937,57.73181963448864,29556000
2019-05-10,57.98208999633789,58.411130058090045,56.9258753943574,58.041680367135086,31650000
2019-05-13,56.44022750854492,57.20396101137546,55.88952893618015,56.86976769716593,45626000
2019-05-14,55.85774230957031,56.851388733278405,55.79169622014317,56.724763456680954,40392000
2019-05-15,58.139007568359375,58.51143885461089,55.685925617241296,55.74303068700111,59302000
2019-05-16,58.81931686401367,59.29901008982314,58.02231598013219,58.19065338695591,35308000
2019-05-17,58.03870391845703,58.9082066487613,57.9215121641467,58.38879027441347,25362000
2019-05-20,56.84096145629883,57.25510486677218,56.517194311050815,57.25510486677218,30602000
2019-05-21,57.32661437988281,57.503396504785506,56.773926824116245,57.3285995891205,20562000
2019-05-22,57.396629333496094,57.79041300251401,57.15579012010887,57.168205254641975,18826000
2019-05-23,56.87472915649414,57.10861635520426,56.26990333907973,56.91098195643675,25214000
2019-05-24,56.54053497314453,57.32263920538338,56.446184496005266,57.20544745669446,18554000
2019-05-28,56.587711334228516,57.428413351772186,56.54351390858843,56.68305441786117,20948000
2019-05-29,55.613433837890625,56.36127430790533,55.21666854156333,56.24706036700778,36230000
2019-05-30,55.686424255371094,55.95407894505592,55.41281014961116,55.62385606943314,18088000
2019-05-31,54.94602966308594,55.288663869008694,54.78960731106813,54.903324936483905,31582000
2019-06-03,51.58123779296875,52.984557117190384,50.99974958269806,52.98108300122584,96890000
2019-06-04,52.36334228515625,52.55949155555069,51.446664390549536,51.86676722491095,60512000
2019-06-05,51.87421798706055,52.47855128829843,51.29620765091686,52.388671319401666,46988000
2019-06-06,52.02914810180664,52.14038042845076,51.420844421188114,51.952179574963935,29020000
2019-06-07,53.052589416503906,53.30385855223438,52.19748709077707,52.35291684459517,43828000
2019-06-10,53.76716232299805,54.367025093560684,53.39572362813272,53.481133084662005,28510000
2019-06-11,53.6817512512207,54.82238655758594,53.60875692609776,54.47378911960716,33508000
2019-06-12,53.58541488647461,53.75524118767845,53.11366632091888,53.62762331064165,23670000
2019-06-13,54.17683792114258,54.453926154869045,53.7577314543571,53.86399697799452,20814000
2019-06-14,53.94295120239258,54.36305406612867,53.70360467376982,54.11377391400888,24582000
2019-06-17,54.319847106933594,54.686815274057274,54.02736595364215,54.08198951121467,19770000
2019-06-18,54.88346481323242,55.55582561833145,54.66248905562126,55.19432053850123,34526000
2019-06-19,54.84720993041992,55.0915270411147,54.42611449349191,54.98277622449,26714000
2019-06-20,55.27873992919922,55.75148115154757,54.97086200360046,55.70082800609436,24018000
2019-06-21,55.88307189941406,55.94265848523578,55.105930675072905,55.112882695989924,50774000
2019-06-24,55.45253372192383,55.79368280454894,55.28419632935904,55.61640439412686,24236000
2019-06-25,54.00651550292969,55.40288290479443,53.85853406442117,55.37209700696238,31644000
2019-06-26,53.64599609375,54.38092885450008,53.31676961512421,54.17633865543506,34698000
2019-06-27,53.46276092529297,54.050208546137945,53.42402661635361,53.96529539411742,24078000
2019-06-28,53.76914978027344,53.76914978027344,53.32223144454189,53.492557850999894,33672000
2019-07-01,54.62325668334961,55.04981523640269,54.39135470547454,54.674898640847694,29196000
2019-07-02,55.24894714355469,55.26334748817981,54.606875897649,54.863108075505096,20630000
2019-07-03,55.7648811340332,56.0131686492641,55.360667574119105,55.541916399438946,20154000
2019-07-05,56.245567321777344,56.343888215268976,55.49226379302029,55.58512157274748,29794000
2019-07-08,55.457008361816406,55.97443950031505,55.2072319168068,55.90789710652554,29888000
2019-07-09,55.829444885253906,56.00672332544488,54.97831288225292,55.13572786291103,29472000
2019-07-10,56.654747009277344,56.7257561216189,56.14575681379233,56.22818845580949,30710000
2019-07-11,56.81216049194336,57.26702344838608,56.58622170920299,56.91544819980678,26004000
2019-07-12,56.87472915649414,56.98199107226122,56.53805433993021,56.75505589444092,21878000
2019-07-15,57.13146209716797,57.13990302508474,56.60956043332992,56.874729834923684,21164000
2019-07-16,57.27794647216797,57.53219341488393,56.94374940007838,56.94374940007838,25352000
2019-07-17,56.944252014160156,57.5252439434234,56.93829259800713,57.151820032082576,19538000
2019-07-18,56.969078063964844,57.01526069737615,56.25500514124155,56.70887169579786,25450000
2019-07-19,56.1899528503418,57.184591922191956,56.17505620403855,57.07236698404478,23184000
2019-07-22,56.57032775878906,56.6105509762166,55.87512568683337,56.38460840854743,28914000
2019-07-23,57.00929641723633,57.049519631107835,56.25450403931348,56.78087235827853,20648000
2019-07-24,56.596153259277344,56.88068981968877,56.03899518269307,56.24308909308298,27192000
2019-07-25,56.4079475402832,56.7878271533547,55.80063646164579,56.55741408555992,54762000
2019-07-26,61.83452224731445,62.98508355909175,60.97941991885774,60.97941991885774,121216000
2019-07-29,61.66667938232422,62.021732537959856,61.08866525629566,61.69945427748095,41382000
2019-07-30,60.97942352294922,61.421871359209966,60.84633872959247,60.929762982317236,28616000
2019-07-31,60.49277877807617,61.322554591539735,59.99521107139315,60.82399428020634,39960000
2019-08-01,60.173973083496094,61.391573064895034,59.93660799321709,60.464469037837034,35426000
2019-08-02,59.40626907348633,60.06075160378452,59.09243175846339,59.737980847722156,34910000
2019-08-05,57.34200668334961,58.440929852494264,56.74611810196527,58.246765783244946,47840000
2019-08-06,58.152915954589844,58.66538029104162,57.67868583873652,57.8768203283182,36014000
2019-08-07,58.39276123046875,58.58940302004811,57.147845640683784,57.49346146790648,30686000
2019-08-08,59.896392822265625,59.90085954311422,58.29791671780245,58.91515767971558,30116000
2019-08-09,59.03780746459961,59.81047812212329,58.83868038436619,59.58850977159445,20418000
2019-08-12,58.32274627685547,58.87444126499479,58.035728191507566,58.59586410804029,22064000
2019-08-13,59.42662811279297,59.858649798396605,58.24776238287996,58.31529359354604,28434000
2019-08-14,57.81375503540039,58.73440338220796,57.65584376641108,58.400706384233374,35430000
2019-08-15,58.065513610839844,58.418081443279874,57.7516800872818,58.02131997692861,28506000
2019-08-16,58.5566291809082,58.786545959947794,58.24825875182244,58.635090408088814,24916000
2019-08-19,59.610862731933594,60.05529958341984,59.11230240537845,59.18331152572119,24450000
2019-08-20,58.771148681640625,59.48969591160282,58.74731480546252,59.35810381890367,20206000
2019-08-21,59.17089080810547,59.61681652454566,58.989145665933485,59.38144042613698,14152000
2019-08-22,59.167911529541016,59.528423991198785,58.541729593311594,59.28112906673369,17352000
2019-08-23,57.28390884399414,59.37399317082415,57.10613411697356,58.852587822155336,36254000
2019-08-26,58.15787887573242,58.19164637549429,57.34697394484166,57.57539802911654,21166000
2019-08-27,58.1400032043457,58.84414629589712,57.82914748065645,58.74483279647858,23460000
2019-08-28,58.285499572753906,58.52137197625076,57.61512397755388,57.84454066259142,16810000
2019-08-29,59.302982330322266,59.5487845627296,58.858049223414895,58.914657992783425,19636000
2019-08-30,59.118751525878906,59.60638935795189,58.87989752697535,59.60638935795189,18064000
2019-09-03,58.07693862915039,59.04674741391685,57.786938968084094,58.687723847944135,25908000
2019-09-04,58.70858383178711,58.83819072264731,58.17526340988472,58.568550803433574,21312000
2019-09-05,60.1943359375,60.284215906396916,59.226012251345395,59.27418009507138,26394000
2019-09-06,59.90285110473633,60.232077617336955,59.75089545233243,60.042884135331775,18972000
2019-09-09,59.85070037841797,60.60946698298001,59.24984503143165,59.94058033990465,31854000
2019-09-10,59.87205505371094,60.08558248184198,59.39087293984681,59.39484714669391,27922000
2019-09-11,60.58216094970703,60.70481581520623,59.702228314623035,59.782178449808505,23522000
2019-09-12,61.325531005859375,61.69547700089281,60.70927890138071,60.75446892912074,31644000
2019-09-13,61.57679748535156,61.62745062770808,60.93373368001796,61.183510121485625,23676000
2019-09-16,61.1596794128418,61.526647619947845,60.839882657354316,61.10058533988811,28218000
2019-09-17,61.072776794433594,61.32702375634473,60.74851332053332,61.1596789508108,20806000
2019-09-18,61.2103271484375,61.38859817864683,60.40687054530047,61.09065388731217,17440000
2019-09-19,61.51323699951172,61.790821524994314,61.19344404756771,61.193940349862515,16554000
2019-09-20,61.07078552246094,61.714345594662696,60.75992981904109,61.25948267447898,37692000
2019-09-23,61.3116340637207,61.559425320138814,60.76986891323084,60.908413037624285,20798000
2019-09-24,60.49923324584961,61.92837554161683,60.117368394475605,61.57531137877731,35804000
2019-09-25,61.87027359008789,61.97356129296847,60.04585504071815,60.38402253362503,26798000
2019-09-26,61.689022064208984,61.80721020331351,61.16910942458877,61.68157374129965,23166000
2019-09-27,60.877620697021484,61.823099287343716,60.343800229031,61.715837376030635,34122000
2019-09-30,60.63876724243164,60.95011926542126,60.255413501341735,60.61195176436198,24470000
2019-10-01,59.88695526123047,61.22075826009301,59.86461029137507,60.7058086173861,24504000
2019-10-02,58.49257278442383,59.527435087904614,58.2298848957733,59.415210148296524,33030000
2019-10-03,59.064125061035156,59.14208619017412,57.75863037896025,58.76171028742939,28368000
2019-10-04,60.13325119018555,60.207738203667226,59.14059741553644,59.305460692006044,24282000
2019-10-07,59.998680114746094,60.52803006832077,59.80551244669636,59.936608232240225,17040000
2019-10-08,59.0988883972168,59.93015305487434,59.06660980568097,59.5279284649476,20086000
2019-10-09,59.708187103271484,60.009112998690334,59.495652269995624,59.655056236377945,15948000
2019-10-10,60.05926513671875,60.36465774825407,59.48274371519291,59.51948902823837,12842000
2019-10-11,60.36912536621094,61.016659659881284,60.26633396649959,60.78227617416176,22330000
2019-10-14,60.4714241027832,60.87414501003201,60.17894292459229,60.27875272808499,13296000
2019-10-15,61.68654251098633,61.92936693809996,60.62784634543622,60.65664703340885,27584000
2019-10-16,61.724281311035156,62.279946649807165,61.50230916832844,61.66518724238966,22986000
2019-10-17,62.21092987060547,62.75468022830939,62.06543372545023,62.141409657513115,20958000
2019-10-18,61.7943000793457,62.47460550996362,61.582261551652444,62.30477919774274,31624000
2019-10-21,61.787845611572266,62.24618268920678,61.574814474966836,62.00733246677588,18094000
2019-10-22,61.63489532470703,62.008815511472456,61.567856633512626,61.79776960405932,22862000
2019-10-23,62.450767517089844,62.471127275750284,61.585735396571906,61.585735396571906,21282000
2019-10-24,62.52426528930664,62.71246615004476,62.18857929877395,62.52426528930664,20224000
2019-10-25,62.78199005126953,62.96572420217347,62.02967907777432,62.17120101123446,27104000
2019-10-28,64.00753021240234,64.51701671378481,63.17974345893665,63.31332075716496,65428000
2019-10-29,62.601234436035156,63.601336608238725,62.35046159811055,63.3629789049207,52654000
2019-10-30,62.603214263916016,62.9667083095177,62.104157719594035,62.32761496903568,29204000
2019-10-31,62.50886917114258,62.89222670566317,62.0460615945574,62.568459544116386,31904000
2019-11-01,63.176761627197266,63.214007030059406,62.55405758935447,62.856472378558465,28812000
2019-11-04,64.038818359375,64.18232928533666,63.36844275704817,63.36844275704817,30632000
2019-11-05,64.12969207763672,64.41770653931235,64.02740076110675,64.11777324497734,25148000
2019-11-06,64.10834503173828,64.206665937918,63.67434188252728,64.06266248369901,24626000
2019-11-07,64.89937591552734,65.67949484919549,64.24439334159703,64.27070872623946,45140000
2019-11-08,65.00167846679688,65.40440318196927,64.6302397412566,64.6302397412566,30392000
2019-11-11,64.46934509277344,64.79807903887122,64.34967184292513,64.75338152710377,17234000
2019-11-12,64.41621398925781,65.01905839317027,64.26873264189224,64.48374898972376,28852000
2019-11-13,64.36505889892578,64.6798887943776,64.1649392269937,64.21608487787937,20538000
2019-11-14,65.00911712646484,65.33537334863153,64.25382844084137,64.30646678854428,28948000
2019-11-15,66.22026824951172,66.22026824951172,65.14517907027717,65.3021015073178,39286000
2019-11-18,65.53996276855469,66.23914285190187,65.35722501650825,66.16068162445066,27984000
2019-11-19,65.17994689941406,65.87713415918266,65.13922738093825,65.87713415918266,21864000
2019-11-20,64.64712524414062,65.21073522847406,64.01895807514778,65.11887005161834,28892000
2019-11-21,64.56171417236328,65.10694959227335,64.09542491326984,64.51751674880599,25546000
2019-11-22,64.24043273925781,64.89740062254626,64.02640899374012,64.70373663785156,27776000
2019-11-25,64.83483123779297,65.07170005377529,64.33677100260695,64.36904959753625,23590000
2019-11-26,65.2003173828125,65.25047044145086,64.75538799721888,65.04687281558401,21910000
2019-11-27,65.1571044921875,65.43072239161592,65.02501988575632,65.32048266358889,18808000
2019-11-29,64.75785064697266,65.04884288380903,64.71514592228748,64.88249449386252,12802000
2019-12-02,64.00157928466797,64.82490316656711,63.58048002242052,64.68188474866481,26538000
2019-12-03,64.29356384277344,64.41721510369129,63.41512388738469,63.495070235441815,25270000
2019-12-04,65.49526977539062,65.7599466472687,64.7062097597378,64.85766909362378,35506000
2019-12-05,65.89352416992188,65.94417731167431,65.26585710883786,65.89550937906759,24408000
2019-12-06,66.5107650756836,66.66370952833653,66.10556267318071,66.18103850636753,32968000
2019-12-09,66.68952941894531,67.4125471035579,66.34589882384711,66.4844467154343,30842000
2019-12-10,66.6845703125,66.9383209613295,66.2431113169461,66.53808157608444,17606000
2019-12-11,66.7520980834961,67.03216408924888,66.5956757410157,66.95321035893278,20480000
2019-12-12,66.96265411376953,67.26506513217194,66.45168246592846,66.7004625257417,29114000
2019-12-13,66.88220977783203,67.1046744562248,66.62349608644774,66.93335543788487,33170000
2019-12-16,67.5689697265625,67.70949525063956,67.06792417468502,67.28591831507632,28128000
2019-12-17,67.28045654296875,67.74922351406123,67.07586634825005,67.65388043713276,32948000
2019-12-18,67.13248443603516,67.5059083820404,67.06048649891805,67.38524250658368,23330000
2019-12-19,67.35742950439453,67.41156055314431,66.97556465783197,67.13247953584978,28922000
2019-12-20,67.09821319580078,67.73283607045846,67.07388301789467,67.6881461329654,50090000
2019-12-23,67.06891632080078,67.62607054490758,66.93831684293832,67.47114089047187,19936000
2019-12-24,66.76104736328125,67.13745670987207,66.74814350199244,67.04806924561835,13468000
2019-12-26,67.65686798095703,67.69312457228773,66.81467699457967,66.86632274724634,23662000
2019-12-27,67.2680435180664,67.88429180965007,67.18660448403294,67.73283248221288,23212000
2019-12-30,66.52664947509766,67.38522963637269,66.43379170296032,67.37579610505395,19994000
2019-12-31,66.5107650756836,66.57382956314609,66.15025261034924,66.3319977498753,19514000
2020-01-02,67.9652328491211,67.9652328491211,66.86333571006601,66.9586787875548,27278000
2020-01-03,67.60969543457031,68.21701041213593,66.90455963929347,66.93833093166674,23408000
2020-01-06,69.41175842285156,69.4370812039188,67.08729078696965,67.11856919518195,46768000
2020-01-07,69.2776870727539,69.69431580950295,69.10140504019108,69.54335656021222,34330000
2020-01-08,69.77078247070312,70.10894997178289,69.15453414305767,69.26328117365361,35314000
2020-01-09,70.50322723388672,70.94467861110725,70.02750448166115,70.6094889546629,33200000
2020-01-10,70.95858764648438,71.25554310798687,70.49379866523805,70.98391800569446,26258000
2020-01-13,71.50830078125,71.5802987088555,70.78032005165358,71.27093190331932,30730000
2020-01-14,71.03953552246094,71.63740929797085,70.89949492783481,71.50680981258097,26076000
2020-01-15,71.46708679199219,71.54554802109986,71.09267026131843,71.1602052622877,21550000
2020-01-16,72.01134490966797,72.03816039199243,71.50682134635217,71.77745389288593,26080000
2020-01-17,73.4692611694336,73.52040681757568,72.32862986740132,72.62607780272961,52424000
2020-01-21,73.60485076904297,73.98373783103727,73.0069693492821,73.44345779207156,48930000
2020-01-22,73.68528747558594,74.51506708981928,73.62520837338383,73.97628733938622,28458000
2020-01-23,73.72601318359375,74.16350183209538,73.50901160050397,73.86803901108196,26650000
2020-01-24,72.80635070800781,74.19824756618672,72.65786918227317,74.12971996265826,29786000
2020-01-27,71.09614562988281,71.3369848455489,70.48883073371002,71.0867120976033,34132000
2020-01-28,72.0282211303711,72.24174479037791,71.02811510182957,71.59321781876741,29724000
2020-01-29,72.33609008789062,72.70554357944198,71.77446531610946,72.42348475495831,21566000
2020-01-30,72.21443939208984,72.26409235853124,71.25853075675514,71.41246783385319,27110000
2020-01-31,71.14827728271484,72.98014026995669,70.86423327330586,72.8902603105145,43822000
2020-02-03,73.6222152709961,73.80595319465691,72.33161718194921,72.58188991973289,71636000
2020-02-04,71.77545166015625,72.86443730740805,70.61446051188975,72.22634415188331,95880000
2020-02-05,71.80723571777344,72.72738774441514,70.99434560329382,72.67921990211404,36376000
2020-02-06,73.2929916381836,73.57057995499277,72.02722376835176,72.1017069989846,37822000
2020-02-07,73.44892120361328,73.75381754289155,72.7686157058186,72.86693661087277,28360000
2020-02-10,74.91629028320312,74.92721651036499,73.25475361833762,73.35555980846348,38302000
2020-02-11,74.98582458496094,75.97004143070387,74.75690417090024,75.14522478192224,34852000
2020-02-12,75.41139221191406,75.49431637909942,74.91680229151416,75.27383690022886,31042000
2020-02-13,75.15117645263672,75.77487310133188,74.68488719013807,74.98283526176698,22914000
2020-02-14,75.41635131835938,75.48190111121941,74.76186114868284,75.20779068392721,23198000
2020-02-18,75.45160675048828,76.00379801654766,75.03299279148968,75.19835617848237,25642000
2020-02-19,75.72124481201172,76.01273717555429,75.52808092264881,75.83694765555981,22746000
2020-02-20,75.32994842529297,75.83049394244608,74.69780323296706,75.43025453422534,25962000
2020-02-21,73.6649169921875,75.03000583040279,73.41812216900625,74.71368322798507,42520000
2020-02-24,70.50670623779297,71.32705227867518,69.8576867844857,70.66511381109099,49560000
2020-02-25,68.8411865234375,71.350376879423,68.54820909516557,71.05988475080639,51580000
2020-02-26,69.0472640991211,70.19932176165533,68.3560325324539,69.2712214294434,49776000
2020-02-27,65.29713439941406,68.00098920954161,65.26187799484646,67.49150271843352,62290000
2020-02-28,66.50382232666016,66.66272241984927,62.97615084767153,63.27906196423352,80198000
2020-03-02,68.8411865234375,68.89828779844545,65.80612039922265,67.10665194660707,55430000
2020-03-03,66.42784118652344,69.92720421557465,66.00674195489913,69.40530636805653,56602000
2020-03-04,68.60681915283203,68.66541313679936,66.39209082387919,67.48256934329274,47598000
2020-03-05,65.28770446777344,67.21789611582923,64.63619971791267,66.81665653912074,54380000
2020-03-06,64.34321594238281,64.69130946412695,62.42991012561368,63.06254774883927,64640000
2020-03-09,60.373104095458984,62.20745260056038,59.49168255231933,59.8353131816508,69252000
2020-03-10,63.32176971435547,63.355537217052266,60.30954404996873,62.289888932686104,54872000
2020-03-11,60.13026809692383,62.4160051547747,59.149036875759016,61.98597251571194,54732000
2020-03-12,55.19680404663086,59.03036438398447,55.04385958424716,55.746513797893854,94326000
2020-03-13,60.29762649536133,60.304082214221474,55.233550734826174,58.34707877771663,79400000
2020-03-16,53.28250503540039,56.88118149675051,52.988531177685545,54.107313960757686,96520000
2020-03-17,55.52007293701172,55.914352911664636,52.095693145816455,54.15846568225022,83194000
2020-03-18,54.18577575683594,54.87104797762396,51.494832347256526,52.63397869009644,93044000
2020-03-19,55.20276641845703,57.23574584400047,52.415987080198555,54.03829715284141,74064000
2020-03-20,53.04465103149414,56.53408464888326,52.741243599649366,56.15767909758059,82878000
2020-03-23,52.3454704284668,52.98009332639704,50.09797110911301,52.4567027625557,83672000
2020-03-24,56.11347961425781,56.27834290238124,53.94940459505659,54.82089627383241,72468000
2020-03-25,54.70370101928711,56.915939950853826,53.779574836331406,55.84383613305106,90324000
2020-03-26,57.747703552246094,58.17277317399136,54.227484694802776,55.354212048644065,76562000
2020-03-27,55.132747650146484,57.158278669216685,54.821891909688404,55.98735373238596,62794000
2020-03-30,56.92289352416992,57.155788104039814,54.548272761585835,56.24407702996615,58736000
2020-03-31,57.69953918457031,58.26811596366001,56.446678999724746,57.04306764962275,65228000
2020-04-01,54.7275390625,56.08418330124457,54.29998788869952,55.81503969905446,51970000
2020-04-02,55.468929290771484,55.753962152647176,54.282115116824485,54.62326044918919,56410000
2020-04-03,54.26075744628906,55.556322408776076,53.38579542668936,55.35372120018309,51374000
2020-04-06,58.754268646240234,59.12967778050272,55.86469805410107,56.26195964457938,63320000
2020-04-07,58.72297668457031,60.62088959155764,58.45929621552219,60.43367755721788,61620000
2020-04-08,59.93661117553711,60.3289059468666,58.79200545437825,59.74294719569394,40334000
2020-04-09,59.91525650024414,60.680975159986424,59.21260232823927,60.49178169677421,54028000
2020-04-13,60.10594177246094,60.3100356670181,58.711559676495355,59.663493971680225,38702000
2020-04-14,62.82817459106445,63.35056879345546,61.00623734167442,61.57382536538522,63358000
